time,PM10,T2,rh2,slp,PBLH,RAINC,wind_speed_10m,wind_speed_925hPa,U10,V10
1965-08-02,1314.4373,303.56842,59.416206,1008.16815,633.02783,246.36671,5.182724,8.070464,2.7088416,4.418462
1965-08-03,349.38892,303.85287,57.848213,1009.4304,1040.1954,251.1748,3.4233773,5.5349617,0.7201387,3.3467765
1965-08-04,259.7083,304.19214,51.301903,1010.9211,1129.6053,251.578,3.7292259,4.986208,1.7434782,3.2965753
1965-08-05,210.09042,302.3559,60.041916,1011.1899,558.89453,259.05026,2.339819,2.7245953,0.11773196,2.3368552
1965-08-06,194.51968,301.31372,65.96152,1010.8276,689.3326,266.58472,2.0265923,2.5753322,-0.35275322,1.9956555
1965-08-07,149.9152,302.268,61.03445,1010.0157,843.19617,270.52615,3.9171567,5.61718,0.1717917,3.9133878
1965-08-08,122.45955,302.7762,58.82862,1010.9625,947.8377,270.86694,2.195862,3.0133195,0.34404296,2.1687427
1965-08-09,185.5226,302.8927,60.0278,1012.4913,766.07324,274.1787,2.3360438,3.4570818,-0.14458549,2.3315651
1965-08-10,96.78537,304.75497,51.005108,1010.8821,1040.1921,276.8689,1.6161511,2.2642927,-1.4862396,0.6348514
1965-08-11,181.1325,302.87106,58.54757,1011.06604,724.9944,279.0981,2.5462668,2.8636036,-0.4743852,2.501686
1965-08-12,146.94476,302.86987,57.30242,1012.1426,1171.7896,282.07275,2.4536378,3.5184073,-0.19072676,2.4462137
1965-08-13,62.607857,302.4397,56.903473,1012.1095,640.36584,285.7959,1.3178864,1.1662982,-0.31457108,1.2797928
1965-08-14,63.051647,304.11313,50.742603,1010.4343,679.4605,287.83868,0.81840473,0.29653135,0.7828467,0.23861545
1965-08-15,110.44558,306.33575,39.85129,1007.7095,610.94,288.12595,2.3253398,3.026229,2.2581036,0.555134
1965-08-16,1092.7599,305.07294,50.407463,1009.02893,840.1798,289.0714,3.5961943,4.602945,3.2237136,1.5938265
1965-08-17,674.88416,307.46924,40.150627,1007.2415,762.8046,289.57907,3.421702,6.3431168,3.1830015,-1.2556055
1965-08-18,1837.0323,306.77637,34.66739,1004.96265,488.65527,289.9073,1.6722181,5.846332,0.19319844,-1.66102
1965-08-19,1158.5529,305.94412,41.116776,1005.3894,741.19806,289.9073,2.4562054,1.7242236,2.0413432,1.3659658
1965-08-20,1867.3347,306.69632,46.984924,1006.5059,873.5742,289.9073,3.4977233,3.8167336,2.932239,1.9068409
1965-08-21,2074.7234,306.0071,50.447372,1007.5326,749.4113,290.70874,4.189821,6.1545796,3.1227653,2.793373
1965-08-22,1395.5216,305.54562,50.917088,1007.6104,1107.613,291.36432,3.6020315,4.72517,-0.45922875,3.5726376
1965-08-23,645.552,305.20615,48.371315,1010.0895,804.6778,293.4627,2.4646509,3.396748,-0.6513016,2.377038
1965-08-24,411.37775,305.84253,47.228443,1009.28296,659.4327,294.03024,2.5470178,2.9708395,2.402463,0.8458555
1965-08-25,385.15207,305.62042,50.036346,1008.18225,768.1095,300.58548,1.8087957,1.7901601,0.092587054,1.8064245
1965-08-26,327.39877,305.839,49.505135,1009.24896,786.4652,303.5973,2.6781313,3.8599834,2.103271,1.657902
1965-08-27,411.41495,306.04742,49.12125,1007.549,545.99475,312.68915,3.5071456,4.9484873,3.4813924,0.42423713
1965-08-28,531.79663,305.155,52.874645,1007.84106,564.4932,316.86664,4.4812546,4.8310103,3.489204,2.8119564
1965-08-29,443.23413,304.71814,55.03178,1009.6831,775.701,319.37933,2.6098428,3.394558,1.3457997,2.236091
1965-08-30,216.27281,304.57007,56.446594,1008.5955,568.23846,326.10867,3.05817,2.3667705,1.7211359,2.527864
1965-08-31,359.66885,304.48358,54.928463,1008.3817,948.3816,326.10867,3.8977766,4.642619,0.7094801,3.8326623
1965-09-01,356.0287,304.99594,50.28681,1009.6136,1202.9563,326.10867,2.9769523,4.6519756,0.14552975,2.973393
1965-09-02,66.955284,304.6087,50.43465,1010.07306,950.1398,331.3383,2.1455576,3.7846184,-2.1171646,-0.34789637
1965-09-03,84.42119,305.73383,46.4871,1009.0637,464.52878,333.69754,1.2558748,0.22902404,1.0946236,0.6156464
1965-09-04,392.96,305.62927,48.60495,1008.37524,463.09775,334.41498,3.1253169,3.4428465,2.4842496,1.8963412
1965-09-05,700.75824,305.20435,49.85362,1008.69006,695.29,334.96027,3.7429118,5.240482,3.267524,1.8255618
1965-09-06,575.22705,306.1545,45.222805,1008.43365,570.27045,336.0987,3.6889348,5.259485,2.8812516,2.3036122
1965-09-07,852.75934,304.69186,50.283333,1011.1468,925.24554,338.01862,3.5949504,5.5936375,1.5909739,3.2237356
1965-09-08,160.80988,306.04553,45.763226,1011.43054,674.2671,339.58435,1.1677045,0.2517114,0.77457577,-0.8738227
1965-09-09,586.0203,307.68103,34.623386,1008.4125,720.8198,339.58435,2.3320065,4.1443515,2.3252556,-0.17731488
1965-09-10,671.3075,306.76755,37.70723,1008.3996,580.20557,339.58435,2.917985,4.5691423,1.3733014,2.5746222
1965-09-11,761.092,306.6079,41.559597,1009.3711,542.0981,339.58435,2.8018324,3.04553,2.4832919,1.2975078
1965-09-12,1920.5853,306.09412,44.957317,1008.8774,988.4492,339.58435,3.5263789,4.226155,2.826651,2.1084096
1965-09-13,851.92694,304.9695,50.062016,1009.01984,992.9979,340.77856,2.358451,2.919622,0.9284916,2.167993
1965-09-14,664.2793,305.12518,48.24975,1010.6942,1054.4358,341.66736,2.8925402,3.7549975,2.283446,1.7755738
1965-09-15,250.2572,305.4791,45.569855,1011.6625,514.35095,344.1319,1.0256033,0.27876756,1.0254322,0.018733919
1965-09-16,319.71,305.93674,44.897552,1011.3702,902.8651,345.7229,1.8478117,3.0064762,0.9369799,-1.592632
1965-09-17,388.3055,305.7771,44.001144,1009.673,739.3389,345.7229,1.9474032,4.2180424,-1.7863966,-0.775349
1965-09-18,574.7226,306.0603,43.94536,1008.959,898.83905,346.30206,2.0650635,1.5746592,0.18752104,2.056532
1965-09-19,465.95352,306.18524,45.026993,1010.1188,1299.3386,346.4951,1.940577,3.6300466,-0.94705063,1.6937929
1965-09-20,389.62335,306.75388,39.847897,1011.16956,906.27234,347.08682,2.7865782,4.450697,-1.6684543,2.2318778
1965-09-21,259.94293,306.3316,41.738754,1010.42163,804.94946,348.9168,2.5286412,2.622504,-0.51825213,2.474963
1965-09-22,266.7677,306.5288,41.797207,1009.99805,1061.7821,351.3526,1.4494184,2.42296,0.22182369,1.4323435
1965-09-23,242.68938,306.54547,41.88636,1009.2653,620.51874,352.8874,0.616357,2.1011891,-0.18976262,0.58641803
1965-09-24,346.13342,307.29385,39.344746,1008.8191,773.6851,353.742,1.0518703,1.1707575,0.78799844,0.69677097
1965-09-25,487.85553,306.97412,38.439014,1009.6444,1133.6162,353.74942,1.3472888,1.449895,0.74561745,1.1221595
1965-09-26,533.6464,307.0175,33.012054,1009.42035,866.4463,353.74942,2.046784,3.6055458,-2.0427396,0.12860627
1965-09-27,354.2987,306.99332,30.517618,1009.31805,792.53107,353.74942,0.80206305,2.3527079,-0.64998686,-0.46991724
1965-09-28,595.2981,306.89053,24.02782,1007.03394,565.8636,353.74942,1.2246162,2.7688236,-0.7316316,-0.9820387
1965-09-29,1166.0929,305.92035,34.94068,1008.2766,985.805,353.74942,0.86789834,1.8314681,-0.44144496,0.7472442
1965-09-30,1262.4255,305.9783,22.160116,1008.6555,449.10104,353.74942,3.8061483,7.9900107,-2.6863227,-2.6963744
1965-10-01,1953.138,304.7419,21.47245,1008.14746,510.5285,353.74942,3.7265291,7.235767,-3.0747366,-2.1054726
1965-10-02,683.87256,305.5534,30.494753,1009.0803,680.673,353.74942,1.474135,0.7488306,-0.87882763,-1.183527
1965-10-03,1146.5214,306.2913,28.12483,1009.13153,790.3427,353.74942,2.386123,3.326484,-2.2429414,-0.8141234
1965-10-04,920.8651,305.97482,29.186394,1008.71045,861.9145,353.74942,2.304091,4.5787425,-2.2895648,0.2583186
1965-10-05,271.05692,306.57477,32.43184,1010.50006,874.7638,353.74942,1.8101616,3.2807395,-1.3378031,1.2194128
1965-10-06,590.1743,306.92853,32.767582,1010.2301,875.5935,353.80902,1.0835512,0.6076464,0.5212369,0.9499448
1965-10-07,1009.26196,306.5531,24.66057,1008.4656,1104.1941,353.82892,3.3383396,5.178312,-3.0658493,-1.3210142
1965-10-08,1362.3314,305.274,23.301544,1009.4828,709.41504,353.82892,4.0844707,6.7365966,-3.1494915,-2.6006932
1965-10-09,1496.5938,304.33963,20.12063,1008.88135,575.1241,353.82892,4.405666,7.243796,-3.6651444,-2.44471
1965-10-10,1601.3193,304.32812,20.779474,1009.0646,561.944,353.82892,4.58523,8.609259,-3.7136545,-2.6894426
1965-10-11,1349.0997,304.32336,22.2304,1010.7234,700.78485,353.82892,3.7255187,5.0358996,-2.9407485,-2.2872448
1965-10-12,1629.2701,304.42877,19.26055,1010.46844,421.73468,353.82892,4.537149,7.035324,-3.219563,-3.1968946
1965-10-13,1653.0184,303.75238,19.030672,1009.6234,400.5726,353.82892,4.5284896,6.2139206,-3.2290342,-3.1749895
1965-10-14,1718.6052,303.8217,16.548178,1010.08765,512.3086,353.82892,4.9938564,8.143418,-4.055034,-2.9146698
1965-10-15,1617.5134,303.0587,19.964172,1010.757,410.66003,353.82892,3.981563,4.8857865,-2.8217194,-2.8090467
1965-10-16,876.0106,304.1322,18.245016,1010.35815,880.485,353.82892,3.07825,4.8025055,-1.7219517,-2.551569
1965-10-17,1087.2654,304.2192,25.401636,1010.0008,940.3263,353.82892,3.3119354,6.042196,-2.8630362,-1.6649145
1965-10-18,1151.1165,304.60617,25.44146,1010.68774,681.3979,353.82892,4.3110313,6.8742976,-3.374722,-2.6825812
1965-10-19,1953.1296,303.0466,17.528124,1011.00757,527.51886,353.82892,4.967248,9.751345,-3.5504599,-3.4738722
1965-10-20,1524.932,298.4129,23.463482,1009.375,254.52647,353.82892,3.4477472,13.685557,-2.0795615,-2.749979
1965-10-21,1662.5164,302.29016,17.98628,1011.40625,502.05917,353.82892,4.5427074,10.94302,-3.6863918,-2.6545634
1965-10-22,1841.9596,302.4126,17.818989,1011.45624,559.805,353.82892,5.5558486,10.120994,-4.858014,-2.695766
1965-10-23,1825.2312,302.19012,20.808624,1010.59534,565.3873,353.82892,4.987171,8.057466,-4.499723,-2.1504345
1965-10-24,980.5947,302.96707,25.114536,1010.6301,798.8931,353.82892,1.7074456,2.8977585,-1.667138,-0.36881083
1965-10-25,1163.4154,303.46613,23.079874,1010.6808,420.68213,353.82892,4.164441,6.931654,-2.9689922,-2.9202151
1965-10-26,2210.1558,301.90555,15.219746,1012.0381,357.95645,353.82892,5.4415684,10.173639,-4.3793225,-3.2298915
1965-10-27,3488.4963,302.11304,18.273153,1012.2471,518.65515,353.82892,7.4184847,14.79543,-6.026515,-4.3260875
1965-10-28,3938.9866,300.93863,23.405312,1014.0306,694.60004,353.82892,8.735941,17.098003,-7.243308,-4.8837647
1965-10-29,3347.236,298.4333,20.365479,1015.3315,649.8258,353.82892,8.052014,15.567431,-6.3541555,-4.9456697
1965-10-30,3616.3418,296.42215,15.432791,1014.699,547.65924,353.82892,7.0026107,15.058915,-5.2229433,-4.664485
1965-10-31,4274.0674,297.90997,18.702003,1014.18646,572.9258,353.82892,7.7605944,14.816404,-6.149971,-4.7333584
1965-11-01,3540.7957,297.29443,18.212254,1015.3142,515.85565,353.82892,7.354539,13.457096,-5.9021206,-4.3879623
1965-11-02,3477.7236,296.29453,17.611986,1013.9253,533.0936,353.82892,6.974848,15.4723015,-5.5042133,-4.28394
1965-11-03,3868.1565,297.54468,19.40411,1013.1179,490.49072,353.82892,7.4598455,15.982786,-6.0873685,-4.3119884
1965-11-04,3585.2485,298.3243,23.128326,1014.2809,547.17334,353.82892,7.1823726,13.816285,-5.5118737,-4.604967
1965-11-05,3353.551,297.39954,20.274944,1014.6917,626.54095,353.82892,7.056031,14.621046,-5.131361,-4.843213
1965-11-06,3008.3691,297.89294,18.656704,1014.166,569.10565,353.82892,7.210838,16.535221,-5.2791543,-4.9118953
1965-11-07,3273.2446,297.98395,19.551792,1013.5066,699.84106,353.82892,8.008695,16.671736,-6.0101886,-5.2930923
1965-11-08,4115.2393,296.72424,20.091366,1014.3864,523.9156,353.82892,7.644103,16.33334,-5.750849,-5.0358763
1965-11-09,4143.6436,297.01135,19.866503,1013.8138,418.80215,353.82892,7.0090647,14.73473,-5.706146,-4.0702443
1965-11-10,3652.939,298.236,21.85331,1012.94226,406.43665,353.82892,6.5205226,10.884252,-5.045079,-4.130907
1965-11-11,2439.58,299.82468,21.496328,1011.32697,419.99323,353.82892,5.837111,8.2876425,-4.786399,-3.3409953
1965-11-12,2118.3787,299.6595,22.33989,1010.869,363.55344,353.82892,5.0222645,6.8541417,-3.6593032,-3.4398608
1965-11-13,2308.6575,298.6049,21.049532,1011.9705,314.5005,353.82892,5.549262,7.1471643,-4.2954087,-3.5133705
1965-11-14,3020.4106,298.20978,15.791501,1014.20636,392.00598,353.82892,6.4525523,11.82621,-5.0663857,-3.9958935
1965-11-15,3418.3872,296.80444,15.84186,1015.3844,570.2756,353.82892,7.308986,14.62501,-5.658174,-4.626699
1965-11-16,3813.0256,296.42093,17.92501,1015.81805,611.0616,353.82892,8.206922,16.38282,-6.501331,-5.008619
1965-11-17,4560.032,296.95303,21.645662,1015.52905,756.5634,353.82892,9.005418,18.990248,-6.8871,-5.8021894
1965-11-18,5352.356,296.16248,19.27825,1015.1774,533.55225,353.82892,8.972247,16.627373,-6.6323404,-6.042622
1965-11-19,3963.956,294.96967,19.719189,1016.1784,425.79517,353.82892,7.541489,12.566057,-5.59249,-5.0594573
1965-11-20,3333.6772,294.2379,21.63058,1015.3598,491.1688,353.82892,6.8035007,12.145735,-4.719782,-4.9001307
1965-11-21,3954.8271,295.5102,18.143297,1014.94165,511.5254,353.82892,7.420545,14.261867,-5.146109,-5.346218
1965-11-22,4369.0527,296.49994,15.952135,1013.6631,416.55328,353.82892,7.919599,14.049956,-5.9733214,-5.1999497
1965-11-23,3237.4517,294.42404,15.276648,1013.97424,357.11517,353.82892,6.575762,11.186506,-4.940691,-4.3393793
1965-11-24,3488.3904,293.85254,16.24976,1013.69086,441.93375,353.82892,6.5383573,11.602178,-4.764005,-4.478211
1965-11-25,3080.7163,294.7264,20.772514,1013.5394,474.82513,353.82892,5.869106,11.094445,-4.2974057,-3.9973373
1965-11-26,8855.991,295.8092,20.473885,1014.1424,557.9209,353.82892,11.492414,21.970217,-8.557731,-7.6707783
1965-11-27,5617.204,294.6254,20.344954,1014.4176,452.862,353.82892,8.9800005,16.234581,-7.0519857,-5.5596685
1965-11-28,4397.0522,295.23114,15.989906,1014.3447,400.7038,353.82892,7.497276,14.088016,-5.994829,-4.5023518
1965-11-29,4280.497,294.45728,12.189503,1015.90515,423.88373,353.82892,7.908371,12.589818,-6.182955,-4.9308624
1965-11-30,3727.4106,292.91357,13.677668,1016.8148,484.4021,353.82892,7.286774,12.871059,-5.670987,-4.5756946
1965-12-01,2859.2249,292.29895,20.341839,1016.40094,395.4252,353.82892,5.855518,9.805982,-4.509689,-3.7349424
1965-12-02,2201.3193,292.03232,24.56903,1015.1327,313.9886,353.82892,4.6423407,4.5176053,-3.201584,-3.361724
1965-12-03,1935.2329,291.1732,29.720547,1014.00055,313.19183,353.82892,4.505732,5.829801,-3.1143105,-3.2561774
1965-12-04,5348.5186,293.1401,18.207579,1015.5024,561.95465,353.82892,8.330378,18.19407,-6.5292025,-5.1734614
1965-12-05,3935.939,292.6577,13.096035,1014.91486,470.61026,353.82892,7.591078,12.747789,-6.22782,-4.340359
1965-12-06,4511.37,291.93848,11.9327755,1014.8779,529.2395,353.82892,7.502972,16.015516,-5.8071957,-4.750902
1965-12-07,4958.7837,291.91083,13.852963,1015.32544,540.7991,353.82892,8.218897,16.805176,-6.3329244,-5.238734
1965-12-08,4817.591,291.7817,16.00374,1015.29266,500.6413,353.82892,8.299516,13.842557,-6.0845957,-5.644436
1965-12-09,4556.803,291.88513,17.511637,1015.51416,495.35162,353.82892,7.900995,13.809722,-5.9317174,-5.2192383
1965-12-10,3453.7546,291.7595,22.50576,1014.08484,410.14563,353.82892,6.2538505,10.0995245,-4.819417,-3.9854567
1965-12-11,1095.9221,291.52707,24.25978,1011.1655,230.77579,353.82892,3.1636562,3.6850524,-1.6739981,-2.6844833
1965-12-12,930.7599,292.748,18.819014,1011.1074,268.4318,353.82892,2.5663903,2.2884002,-1.0424578,-2.3451312
1965-12-13,3332.141,290.97897,26.239683,1013.95435,403.64108,353.82892,6.43663,10.612264,-4.6079116,-4.4941463
1965-12-14,6295.814,291.34247,28.119068,1015.94025,672.2556,353.82892,10.452652,20.475801,-8.356749,-6.278748
1965-12-15,4621.674,290.05673,26.332682,1015.6477,540.1803,353.82892,8.2048025,14.606349,-6.3881216,-5.1488533
1965-12-16,5136.7256,290.63034,21.398785,1015.44116,548.1504,353.82892,8.67484,16.462376,-6.318092,-5.944288
1965-12-17,6046.5195,291.06448,14.888978,1014.8301,545.06055,353.82892,9.013194,16.573597,-6.911126,-5.7856727
1965-12-18,5276.5723,292.77887,22.117836,1013.99304,460.476,353.82892,8.124894,12.842158,-6.3539753,-5.0636845
1965-12-19,4387.819,294.3053,22.365673,1015.27747,477.17487,353.82892,7.909312,13.068874,-6.3015842,-4.7798796
1965-12-20,3882.6501,292.37656,18.180988,1015.9831,470.62054,353.82892,7.3441424,13.65578,-5.808985,-4.493564
1965-12-21,2594.121,290.55783,23.42776,1014.6643,319.38992,353.82892,4.9662194,7.5556893,-3.7808034,-3.2200718
1965-12-22,1721.5496,290.6624,22.755733,1014.1971,230.625,353.82892,4.0832553,6.983769,-2.2475653,-3.4090211
1965-12-23,3127.0742,291.50342,22.408257,1013.81885,316.9626,353.82892,5.5573153,9.125751,-3.7209663,-4.127731
1965-12-24,4684.294,291.68243,18.687365,1014.12134,438.90866,353.82892,5.863621,12.230539,-4.3316817,-3.9520357
1965-12-25,3997.3184,292.22604,17.298973,1013.71423,400.699,353.82892,6.3584642,11.045289,-4.4359446,-4.555487
1965-12-26,3714.0818,292.53424,18.327868,1012.7697,427.13943,353.82892,5.944729,13.003575,-4.250421,-4.1561666
1965-12-27,4344.366,295.1145,15.254778,1013.1584,498.16635,353.82892,7.2111435,14.991973,-5.679111,-4.443905
1965-12-28,4899.398,295.90967,11.375898,1012.5823,498.66205,353.82892,8.116043,16.179796,-6.133723,-5.314847
1965-12-29,4119.8804,294.2321,12.577781,1013.1926,463.73615,353.82892,7.294865,13.184504,-5.654059,-4.6094112
1965-12-30,3353.5454,293.35504,15.988274,1012.83606,356.55066,353.82892,5.984749,9.532012,-4.6310225,-3.7908907
1965-12-31,2289.5142,292.88428,24.393785,1011.4285,255.5133,353.82892,4.5650187,3.9783845,-3.5654237,-2.8508158
1966-01-01,2073.6936,294.77783,21.956247,1015.6678,468.9366,0.0,6.421003,12.95232,-4.2287607,-4.831859
1966-01-02,6589.2896,293.2428,24.677156,1016.7446,709.9829,0.0,10.695555,20.7375,-8.150475,-6.925652
1966-01-03,5891.4956,291.68048,22.676662,1017.3073,674.91907,0.0,9.9420595,20.162628,-7.596448,-6.4139323
1966-01-04,4741.354,291.8851,20.578394,1016.2772,502.12662,0.0,8.225973,15.054707,-6.130638,-5.4846973
1966-01-05,4402.2905,292.54382,19.67609,1014.3585,446.39243,0.0,7.72823,11.903447,-5.5025334,-5.4265704
1966-01-06,3994.6226,292.78873,18.245113,1013.7493,395.92157,0.0,6.947172,10.35595,-5.182962,-4.626025
1966-01-07,2830.7014,292.03394,17.23228,1013.6308,311.0636,0.0,5.625326,6.7463126,-4.046305,-3.9079032
1966-01-08,3759.8274,292.14,15.53834,1013.6936,368.97583,0.0,6.071834,9.200023,-4.2688475,-4.3178825
1966-01-09,3974.8335,292.46326,16.073132,1012.9823,443.78012,0.0,6.0574274,11.143572,-4.5272827,-4.0244427
1966-01-10,3967.5178,292.62433,19.450201,1012.7852,419.30075,0.0,5.8834796,9.187853,-4.1528306,-4.1676526
1966-01-11,3365.0776,292.66214,21.287651,1011.8841,441.98407,0.0,5.962076,11.127545,-4.46777,-3.9478328
1966-01-12,3936.8633,292.98215,19.909971,1012.42444,415.27667,0.0,6.4320703,11.85697,-4.620347,-4.4748096
1966-01-13,3423.7578,293.3209,17.708998,1012.4206,366.7349,0.0,6.063249,9.818494,-4.3607535,-4.212697
1966-01-14,3941.2651,294.2742,16.050709,1013.255,413.40125,0.0,6.669185,10.37716,-4.9428763,-4.4772763
1966-01-15,3797.3467,295.08563,15.301076,1012.68335,395.4339,0.0,6.3781776,10.489302,-5.032905,-3.918037
1966-01-16,2882.7139,294.70575,17.342085,1012.085,310.7173,0.0,5.3700137,6.374925,-3.7958078,-3.7985377
1966-01-17,2507.1501,295.13007,16.652771,1011.9013,375.46564,0.0,5.138528,10.48447,-3.762487,-3.499737
1966-01-18,2607.1997,294.76685,14.856586,1012.09375,324.90372,0.0,5.189832,8.127169,-3.6026435,-3.7356815
1966-01-19,2752.3813,295.64417,13.166361,1011.0431,366.3222,0.0,5.0669155,7.956855,-3.2036798,-3.9255657
1966-01-20,2851.7124,295.83344,15.153613,1011.2508,372.87027,0.0,5.0279207,7.6998477,-3.6332092,-3.4755974
1966-01-21,2207.061,295.2234,15.969629,1011.272,284.21616,0.0,4.0749145,7.0011516,-2.2452154,-3.4005785
1966-01-22,2490.4058,294.8356,19.36324,1011.771,316.55496,0.0,4.561319,9.257262,-3.0593853,-3.383163
1966-01-23,4315.218,296.0234,22.914577,1013.29456,590.93665,0.0,6.0481224,16.881897,-4.3234763,-4.2293425
1966-01-24,4024.671,296.4263,20.17435,1014.315,573.9208,0.0,7.788447,17.260841,-5.790468,-5.2086835
1966-01-25,2777.253,295.39288,15.698354,1012.9189,376.84912,0.0,5.5259686,11.546988,-3.7448823,-4.063519
1966-01-26,2686.2969,295.1335,20.873547,1011.65686,337.4673,0.0,4.8253026,10.248217,-3.5654325,-3.2513435
1966-01-27,2443.291,296.20654,15.651058,1011.0807,247.68379,0.0,3.996179,2.2740688,-2.193115,-3.340613
1966-01-28,1421.5743,297.23468,16.961313,1011.0193,225.04295,0.0,3.0759683,4.4029784,-1.9793696,-2.3545015
1966-01-29,1835.2151,295.46103,22.742386,1011.30023,261.71283,0.0,3.6049795,4.8511243,-2.850445,-2.2069979
1966-01-30,2348.3293,294.12827,28.184183,1011.702,363.52072,0.0,4.6733522,8.203151,-3.2623243,-3.3462605
1966-01-31,3298.604,293.7677,25.400038,1012.8568,561.3618,0.0,5.69001,12.34478,-4.3100743,-3.714764
1966-02-01,6820.34,293.65027,21.442333,1015.0449,803.58594,0.0,10.895404,21.891829,-7.8728065,-7.531849
1966-02-02,4956.0586,292.538,18.22463,1016.4005,611.11993,0.0,8.867984,17.144318,-6.6262627,-5.893537
1966-02-03,4634.573,293.3706,15.077584,1014.83856,494.42456,0.0,8.060239,13.730766,-5.654684,-5.743866
1966-02-04,5670.537,295.44232,10.371394,1013.76355,556.85,0.0,9.516746,16.723824,-7.147974,-6.282907
1966-02-05,4448.859,295.252,12.627129,1012.8267,478.88727,0.0,7.6917734,12.935889,-5.627374,-5.243666
1966-02-06,3761.2458,295.7194,13.931553,1011.3631,454.41055,0.0,6.929619,10.890451,-4.8877325,-4.912198
1966-02-07,4543.8765,295.34253,15.227795,1011.0774,558.13666,0.0,8.297148,15.439371,-6.1588345,-5.5598035
1966-02-08,5419.05,293.9353,17.786226,1014.67993,765.70465,0.0,10.12138,20.802757,-7.906728,-6.3187017
1966-02-09,4861.461,292.36285,22.59706,1017.12524,717.3803,0.0,9.25991,18.149334,-6.921995,-6.1507645
1966-02-10,3799.6328,292.42743,21.532877,1014.83716,555.2745,0.0,6.9348235,13.825958,-4.70386,-5.0956335
1966-02-11,2917.446,293.21353,18.821535,1012.7986,452.5265,0.0,5.6523185,8.036664,-3.4780166,-4.45557
1966-02-12,1389.9806,292.87546,22.278212,1013.5419,349.0857,0.0,3.8263807,6.5911736,-1.9730934,-3.2784283
1966-02-13,2904.4785,294.48514,22.083202,1014.453,380.5103,0.0,5.9626164,11.985631,-4.2952886,-4.1356125
1966-02-14,3566.537,296.01562,10.130432,1014.30695,436.40375,0.0,6.1916466,13.527975,-4.1637716,-4.5825205
1966-02-15,2319.1216,296.64807,12.173306,1009.6191,354.7557,0.0,5.0592494,9.102763,-2.694071,-4.2822876
1966-02-16,2695.8154,297.31512,12.767765,1006.1212,483.14542,0.0,4.03216,8.445041,-2.2236767,-3.363566
1966-02-17,5303.508,298.47867,11.176269,1008.5447,520.4908,0.0,5.8948407,15.180704,-4.6207366,-3.6603193
1966-02-18,4667.1504,300.70166,14.042633,1010.6522,534.16254,0.0,7.987544,14.413835,-5.4607363,-5.829341
1966-02-19,3913.2656,299.95844,13.869206,1010.3651,523.4302,0.0,7.4117136,14.12601,-4.997033,-5.4738617
1966-02-20,5219.2437,299.27316,11.717935,1010.335,621.951,0.0,8.985856,18.399796,-6.941513,-5.706225
1966-02-21,4519.8115,297.94785,12.921892,1010.5339,525.74243,0.0,7.861428,15.341757,-6.055459,-5.0133286
1966-02-22,3758.8308,297.1223,12.827361,1011.7539,461.31067,0.0,6.9603634,13.448528,-5.4006143,-4.3909025
1966-02-23,3810.875,296.88315,12.909803,1013.4332,487.56042,0.0,6.9835706,13.477454,-5.2130494,-4.646975
1966-02-24,3233.2122,296.3419,14.443676,1011.8327,437.32,0.0,6.5115952,11.5953245,-4.39302,-4.8064795
1966-02-25,3516.2375,296.50433,14.885572,1010.70764,516.73627,0.0,6.740362,13.632584,-4.695085,-4.836182
1966-02-26,7984.5557,296.38995,17.903065,1014.4974,790.5718,0.0,11.805489,22.469814,-8.988196,-7.65388
1966-02-27,5987.231,293.87308,15.666912,1016.58203,797.4032,0.0,10.744989,21.081062,-8.404641,-6.6945353
1966-02-28,4337.942,293.67392,19.162199,1015.62976,660.4476,0.0,8.386644,17.988146,-6.7866,-4.9272566
1966-03-01,3417.925,294.96368,14.478756,1013.40045,433.32303,0.0,6.863399,11.312944,-5.375218,-4.267702
1966-03-02,3011.1426,297.12003,13.3932085,1008.7989,390.44733,0.0,5.8976507,8.961477,-4.6055965,-3.6838515
1966-03-03,1935.5967,297.50098,22.724463,1007.26843,321.68835,0.0,4.5149884,4.256656,-2.6318119,-3.6686082
1966-03-04,3134.4822,298.27032,12.54211,1007.10925,421.1353,0.0,6.8232613,12.238084,-5.1067214,-4.525295
1966-03-05,2626.599,299.51498,15.205994,1006.87366,415.45862,0.0,5.975972,10.125949,-3.4533,-4.877188
1966-03-06,2092.7622,300.60623,7.9773,1006.8321,559.7588,0.0,4.4846387,9.523363,0.66597056,-4.4349146
1966-03-07,1606.6692,301.30136,5.9503617,1006.4877,523.6364,0.0,4.3060193,7.646891,0.4459949,-4.2828603
1966-03-08,1722.0929,303.19656,6.7511415,1006.06885,543.52234,0.0,3.7990596,8.739949,-1.941364,-3.2655718
1966-03-09,1304.0002,302.8899,12.4496155,1005.01514,498.75797,0.0,3.1152544,6.516812,0.28151694,-3.1025083
1966-03-10,2565.7322,301.09213,6.8581853,1006.3346,512.1336,0.0,5.299393,9.765197,3.7184894,-3.7757652
1966-03-11,3196.7837,295.69714,10.0487795,1009.03046,550.8091,0.0,2.8598516,7.181631,-0.42559826,-2.8280058
1966-03-12,2130.9321,295.38727,12.430539,1011.1798,473.8993,0.0,2.4917114,3.760606,-1.6213622,-1.8920386
1966-03-13,2280.9956,295.29327,11.060756,1012.03485,363.8246,0.0,5.083593,7.227852,-3.5443037,-3.644287
1966-03-14,2201.201,296.19113,10.576244,1011.86536,314.04312,0.0,3.0924683,3.5514085,-1.4406337,-2.7364092
